,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
1530,1981,51,RAM,NFL,16,6,10,0,0.375,-2.4,-1.4,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,MalaRa0
1531,1982,52,RAM,NFL,9,2,7,0,0.222,-6.9,0.9,-7.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,MalaRa0
1532,1976,53,TAM,NFL,14,0,14,0,0.0,-19.7,-10.8,-8.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1533,1977,54,TAM,NFL,14,2,12,0,0.143,-10.7,-11.1,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1534,1978,55,TAM,NFL,16,5,11,0,0.313,-3.3,-4.1,0.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1535,1979,56,TAM,NFL,16,10,6,0,0.625,-2.8,-4.6,1.8,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,McKaJo0
1536,1980,57,TAM,NFL,16,5,10,1,0.344,-5.1,-3.5,-1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,McKaJo0
1537,1981,58,TAM,NFL,16,9,7,0,0.563,3.0,-1.4,4.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,McKaJo0
1538,1982,59,TAM,NFL,9,5,4,0,0.556,0.9,-0.4,1.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,McKaJo0
1539,1983,60,TAM,NFL,16,2,14,0,0.125,-9.0,-7.5,-1.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1540,1984,61,TAM,NFL,16,6,10,0,0.375,-3.5,-0.2,-3.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,McKaJo0
1545,1970,46,STL,NFL,14,8,5,1,0.615,7.4,3.8,3.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WinnCh0
1546,1974,50,NYJ,NFL,14,7,7,0,0.5,-2.5,1.1,-3.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WinnCh0
1547,1975,51,NYJ,NFL,9,2,7,0,0.222,-8.3,-1.2,-7.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WinnCh0
1551,1970,38,DET,NFL,14,10,4,0,0.714,14.0,7.4,6.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1552,1971,39,DET,NFL,14,7,6,1,0.538,4.1,6.5,-2.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1553,1972,40,DET,NFL,14,8,5,1,0.607,4.4,4.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1554,1979,38,NYG,NFL,16,6,10,0,0.375,-6.1,-5.4,-0.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1555,1980,39,NYG,NFL,16,4,12,0,0.25,-9.7,-4.3,-5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PerkRa0
1556,1981,40,NYG,NFL,16,9,7,0,0.563,3.4,-2.2,5.5,2.0,1.0,1.0,0.5,3.0,0.0,0.0,0.0,PerkRa0
1557,1982,41,NYG,NFL,9,4,5,0,0.444,1.0,-1.9,2.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1558,1987,46,TAM,NFL,15,4,11,0,0.267,-5.8,-3.1,-2.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1559,1988,47,TAM,NFL,16,5,11,0,0.313,-4.1,-1.9,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PerkRa0
1560,1989,48,TAM,NFL,16,5,11,0,0.313,-5.1,-0.4,-4.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PerkRa0
1561,1990,49,TAM,NFL,13,5,8,0,0.385,-7.1,-4.0,-3.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,PerkRa0
1562,2018,57,IND,NFL,16,10,6,0,0.625,3.4,3.9,-0.6,2.0,1.0,1.0,0.5,2.0,2.0,5.0,0,ReicFr0
1563,2019,58,IND,NFL,16,7,9,0,0.438,-1.8,-1.0,-0.8,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0,ReicFr0
1564,2020,59,IND,NFL,16,11,5,0,0.688,2.8,1.2,1.6,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0,ReicFr0
1565,2021,60,IND,NFL,17,9,8,0,0.529,4.4,3.3,1.1,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0,ReicFr0
1566,2022,61,IND,NFL,9,3,5,1,0.389,-8.6,-4.9,-3.7,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Fired after week 9,ReicFr0
1567,2023,62,CAR,NFL,11,1,10,0,0.091,-9.9,-7.9,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,fired after week 12,ReicFr0
1568,1995,48,SEA,NFL,16,8,8,0,0.5,-0.6,1.6,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1569,1996,49,SEA,NFL,16,7,9,0,0.438,-1.7,1.0,-2.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,EricDe0
1570,1997,50,SEA,NFL,16,8,8,0,0.5,0.1,1.8,-1.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1571,1998,51,SEA,NFL,16,8,8,0,0.5,1.5,0.9,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1572,2003,56,SFO,NFL,16,7,9,0,0.438,3.1,3.0,0.1,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,EricDe0
1573,2004,57,SFO,NFL,16,2,14,0,0.125,-13.6,-5.1,-8.6,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,EricDe0
1574,1991,49,PHI,NFL,16,10,6,0,0.625,4.7,-0.3,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,KotiRi0
1575,1992,50,PHI,NFL,16,11,5,0,0.688,8.9,4.8,4.1,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,KotiRi0
1576,1993,51,PHI,NFL,16,8,8,0,0.5,0.4,0.7,-0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,KotiRi0
1577,1994,52,PHI,NFL,16,7,9,0,0.438,0.6,-0.4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,KotiRi0
1578,1995,53,NYJ,NFL,16,3,13,0,0.188,-11.2,-7.9,-3.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,KotiRi0
1579,1996,54,NYJ,NFL,16,1,15,0,0.063,-10.1,-2.5,-7.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,KotiRi0
1580,1977,50,DEN,NFL,14,12,2,0,0.857,11.3,1.9,9.4,3.0,2.0,1.0,0.667,1.0,0.0,0.0,AFC Champions,MillRe0
1581,1978,51,DEN,NFL,16,10,6,0,0.625,5.0,-1.9,6.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,MillRe0
1582,1979,52,DEN,NFL,16,10,6,0,0.625,4.1,-1.6,5.7,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,MillRe0
1583,1980,53,DEN,NFL,16,8,8,0,0.5,0.5,-1.1,1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,MillRe0
1588,1970,43,BUF,NFL,14,3,10,1,0.231,-12.3,-5.8,-6.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,RaucJo0
1589,2020,38,CLE,NFL,16,11,5,0,0.688,-2.6,0.3,-2.8,2.0,1.0,1.0,0.5,3.0,5.0,9.0,0.0,StefKe0
1590,2021,39,CLE,NFL,17,8,9,0,0.471,-1.3,-2.7,1.3,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,StefKe0
1591,2022,40,CLE,NFL,17,7,10,0,0.412,-0.1,0.7,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,StefKe0
1592,2023,41,CLE,NFL,17,11,6,0,0.647,3.3,2.4,0.9,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,StefKe0
1593,2024,42,CLE,NFL,17,3,14,0,0.176,-9.2,-7.1,-2.1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,StefKe0
1594,1994,57,DAL,NFL,16,12,4,0,0.75,10.1,5.6,4.5,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,SwitBa0
1595,1995,58,DAL,NFL,16,12,4,0,0.75,9.7,6.2,3.5,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,SwitBa0
1596,1996,59,DAL,NFL,16,10,6,0,0.625,2.4,-2.9,5.3,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,SwitBa0
1597,1997,60,DAL,NFL,16,6,10,0,0.375,-0.8,-1.7,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SwitBa0
1598,2006,50,MIN,NFL,16,6,10,0,0.375,-4.1,-3.7,-0.4,0.0,0.0,0.0,0.0,3.0,4.0,12.0,0,ChilBr0
1599,2007,51,MIN,NFL,16,8,8,0,0.5,3.8,1.4,2.4,0.0,0.0,0.0,0.0,2.0,4.0,11.0,0,ChilBr0
1600,2008,52,MIN,NFL,16,10,6,0,0.625,4.0,1.1,2.9,1.0,0.0,1.0,0.0,1.0,5.0,8.0,0,ChilBr0
1601,2009,53,MIN,NFL,16,12,4,0,0.75,7.2,6.6,0.6,2.0,1.0,1.0,0.5,1.0,5.0,9.0,0,ChilBr0
1602,2010,54,MIN,NFL,10,3,7,0,0.3,-1.6,-3.3,1.7,0.0,0.0,0.0,0.0,4.0,2.0,6.0,Fired after Week 11,ChilBr0
1603,1980,47,STL,NFL,16,5,11,0,0.313,-2.4,-1.7,-0.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HaniJi0
1604,1981,48,STL,NFL,16,7,9,0,0.438,-4.7,0.1,-4.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HaniJi0
1605,1982,49,STL,NFL,9,5,4,0,0.556,-2.7,-4.1,1.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
1606,1983,50,STL,NFL,16,8,7,1,0.531,-1.1,2.5,-3.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
1607,1984,51,STL,NFL,16,9,7,0,0.563,5.4,6.2,-0.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
1608,1985,52,STL,NFL,16,5,11,0,0.313,-10.1,-4.5,-5.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HaniJi0
1609,1989,56,ATL,NFL,4,0,4,0,0.0,-9.1,-3.2,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HaniJi0
1610,1977,48,NYJ,NFL,14,3,11,0,0.214,-5.9,-3.8,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MichWa0
1611,1978,49,NYJ,NFL,16,8,8,0,0.5,1.1,4.4,-3.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MichWa0
1612,1979,50,NYJ,NFL,16,8,8,0,0.5,-2.9,1.1,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MichWa0
1613,1980,51,NYJ,NFL,16,4,12,0,0.25,-5.1,-1.5,-3.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MichWa0
1614,1981,52,NYJ,NFL,16,10,5,1,0.656,1.8,0.2,1.7,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,MichWa0
1615,1982,53,NYJ,NFL,9,6,3,0,0.667,10.5,8.8,1.7,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,MichWa0
1616,1983,41,ATL,NFL,16,7,9,0,0.438,0.9,2.9,-2.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1617,1984,42,ATL,NFL,16,4,12,0,0.25,-6.6,-3.7,-2.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1618,1985,43,ATL,NFL,16,4,12,0,0.25,-8.9,-2.1,-6.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1619,1986,44,ATL,NFL,16,7,8,1,0.469,-0.5,-2.8,2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HennDa0
1620,1989,47,SDG,NFL,16,6,10,0,0.375,-0.7,-2.9,2.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HennDa0
1621,1990,48,SDG,NFL,16,6,10,0,0.375,2.3,-0.1,2.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1622,1991,49,SDG,NFL,16,4,12,0,0.25,-2.2,-0.6,-1.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HennDa0
1623,2013,49,BUF,NFL,16,6,10,0,0.375,-3.2,-1.3,-1.9,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0,MarrDo0
1624,2014,50,BUF,NFL,16,9,7,0,0.563,4.9,-0.4,5.3,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0,MarrDo0
1625,2016,52,JAX,NFL,2,1,1,0,0.5,-5.0,-2.7,-2.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Hired after week 14,MarrDo0
1626,2017,53,JAX,NFL,16,10,6,0,0.625,6.5,3.0,3.6,3.0,2.0,1.0,0.667,1.0,6.0,9.0,0,MarrDo0
1627,2018,54,JAX,NFL,16,5,11,0,0.313,-4.0,-8.1,4.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,0,MarrDo0
1628,2019,55,JAX,NFL,16,6,10,0,0.375,-6.7,-4.6,-2.1,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0,MarrDo0
1629,2020,56,JAX,NFL,16,1,15,0,0.063,-11.7,-6.5,-5.3,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0,MarrDo0
1630,1995,45,PHI,NFL,16,10,6,0,0.625,-1.7,-1.9,0.2,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,RhodRa0
1631,1996,46,PHI,NFL,16,10,6,0,0.625,0.6,2.1,-1.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RhodRa0
1632,1997,47,PHI,NFL,16,6,9,1,0.406,-3.0,-0.7,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RhodRa0
1633,1998,48,PHI,NFL,16,3,13,0,0.188,-12.8,-12.3,-0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RhodRa0
1634,1999,49,GNB,NFL,16,8,8,0,0.5,1.6,2.5,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,RhodRa0
1635,1988,48,GNB,NFL,16,4,12,0,0.25,-3.3,-3.9,0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,InfaLi0
1636,1989,49,GNB,NFL,16,10,6,0,0.625,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,InfaLi0
1637,1990,50,GNB,NFL,16,6,10,0,0.375,-4.1,-3.7,-0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,InfaLi0
1638,1991,51,GNB,NFL,16,4,12,0,0.25,-4.8,-3.3,-1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,InfaLi0
1639,1996,56,IND,NFL,16,9,7,0,0.563,-1.6,-1.8,0.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,InfaLi0
1640,1997,57,IND,NFL,16,3,13,0,0.188,-4.3,-0.6,-3.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,InfaLi0
1641,2004,43,BUF,NFL,16,9,7,0,0.563,8.1,4.6,3.5,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0,MulaMi0
1642,2005,44,BUF,NFL,16,5,11,0,0.313,-5.8,-4.0,-1.8,0.0,0.0,0.0,0.0,3.0,3.0,10.0,0,MulaMi0
1643,2012,51,JAX,NFL,16,2,14,0,0.125,-13.0,-8.1,-4.9,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,MulaMi0
1644,2015,54,TEN,NFL,9,2,7,0,0.222,-10.5,-5.9,-4.6,0.0,0.0,0.0,0.0,4.0,1.0,2.0,Replaced Ken Whisenhunt after Week 8,MulaMi0
1645,2016,55,TEN,NFL,16,9,7,0,0.563,-1.0,0.7,-1.7,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0,MulaMi0
1646,2017,56,TEN,NFL,16,9,7,0,0.563,-3.5,-2.0,-1.5,2.0,1.0,1.0,0.5,2.0,4.0,7.0,0,MulaMi0
1647,2014,47,WAS,NFL,16,4,12,0,0.25,-8.7,-4.0,-4.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0,GrudJa0
1648,2015,48,WAS,NFL,16,9,7,0,0.563,-1.9,-0.2,-1.8,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0,GrudJa0
1649,2016,49,WAS,NFL,16,8,7,1,0.531,2.0,3.3,-1.3,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,GrudJa0
1650,2017,50,WAS,NFL,16,7,9,0,0.438,-1.3,0.5,-1.8,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,GrudJa0
1651,2018,51,WAS,NFL,16,7,9,0,0.438,-4.9,-5.6,0.6,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,GrudJa0
1652,2019,52,WAS,NFL,5,0,5,0,0.0,-10.8,-6.3,-4.5,0.0,0.0,0.0,0.0,4.0,1.0,2.0,Fired after Week 5,GrudJa0
1653,1976,43,SEA,NFL,14,2,12,0,0.143,-15.1,-2.2,-12.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1654,1977,44,SEA,NFL,14,5,9,0,0.357,-4.3,4.2,-8.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PateJa0
1655,1978,45,SEA,NFL,16,9,7,0,0.563,-0.4,3.4,-3.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1656,1979,46,SEA,NFL,16,9,7,0,0.563,2.6,4.9,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1657,1980,47,SEA,NFL,16,4,12,0,0.25,-5.3,-1.6,-3.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1658,1981,48,SEA,NFL,16,6,10,0,0.375,-3.3,-0.1,-3.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1659,1982,49,SEA,NFL,2,0,2,0,0.0,-5.4,-7.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1660,1971,51,RAM,NFL,14,8,5,1,0.615,6.6,4.2,2.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ProtTo0
1661,1972,52,RAM,NFL,14,6,7,1,0.464,-0.5,0.1,-0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1662,1974,54,SDG,NFL,14,5,9,0,0.357,-4.8,-3.5,-1.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1663,1975,55,SDG,NFL,14,2,12,0,0.143,-9.4,-6.0,-3.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1664,1976,56,SDG,NFL,14,6,8,0,0.429,-1.2,-1.7,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1665,1977,57,SDG,NFL,14,7,7,0,0.5,3.7,-1.4,5.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1666,1978,58,SDG,NFL,4,1,3,0,0.25,3.6,4.6,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1667,1974,45,ATL,NFL,6,1,5,0,0.167,-12.3,-9.7,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1668,1975,46,ATL,NFL,14,4,10,0,0.286,-3.5,-2.7,-0.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,CampMa0
1669,1976,47,ATL,NFL,5,1,4,0,0.2,-10.3,-6.7,-3.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,CampMa0
1670,1983,54,PHI,NFL,16,5,11,0,0.313,-3.1,-6.7,3.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1671,1984,55,PHI,NFL,16,6,9,1,0.406,-2.4,-4.3,1.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,CampMa0
1672,1985,56,PHI,NFL,15,6,9,0,0.4,-3.4,-4.8,1.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1673,1987,58,ATL,NFL,15,3,12,0,0.2,-13.8,-7.9,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1674,1988,59,ATL,NFL,16,5,11,0,0.313,-4.5,-5.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1675,1989,60,ATL,NFL,12,3,9,0,0.25,-9.1,-3.2,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1676,1998,46,DAL,NFL,16,10,6,0,0.625,3.5,0.9,2.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,GailCh0
1677,1999,47,DAL,NFL,16,8,8,0,0.5,3.1,-0.3,3.4,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,GailCh0
1678,2010,58,BUF,NFL,16,4,12,0,0.25,-4.6,-1.5,-3.1,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,GailCh0
1679,2011,59,BUF,NFL,16,6,10,0,0.375,-3.4,1.2,-4.5,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,GailCh0
1680,2012,60,BUF,NFL,16,6,10,0,0.375,-6.7,-0.9,-5.8,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,GailCh0
1686,2018,40,CHI,NFL,16,12,4,0,0.75,6.3,1.5,4.8,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,NagyMa0
1687,2019,41,CHI,NFL,16,8,8,0,0.5,-0.9,-5.4,4.5,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,NagyMa0
1688,2020,42,CHI,NFL,16,8,8,0,0.5,0.2,-2.2,2.4,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,NagyMa0
1689,2021,43,CHI,NFL,17,6,11,0,0.353,-5.2,-4.9,-0.3,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,NagyMa0
1690,2022,37,MIN,NFL,17,13,4,0,0.765,-0.1,2.8,-2.9,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,OConKe0
1691,2023,38,MIN,NFL,17,7,10,0,0.412,-0.6,-1.6,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,OConKe0
1692,2024,39,MIN,NFL,17,14,3,0,0.824,6.2,2.8,3.4,0.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,OConKe0
1693,1972,45,DEN,NFL,14,5,9,0,0.357,-1.9,2.9,-4.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RalsJo0
1694,1973,46,DEN,NFL,14,7,5,2,0.571,2.9,5.4,-2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RalsJo0
1695,1974,47,DEN,NFL,14,7,6,1,0.536,0.6,3.4,-2.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1696,1975,48,DEN,NFL,14,6,8,0,0.429,-3.4,-2.7,-0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1697,1976,49,DEN,NFL,14,9,5,0,0.643,6.9,2.5,4.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1698,2016,48,BUF,NFL,1,0,1,0,0.0,-0.3,1.8,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Promoted to Head Coach after Week 16,LynnAn0
1699,2017,49,LAC,NFL,16,9,7,0,0.563,3.6,-0.3,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,LynnAn0
1700,2018,50,LAC,NFL,16,12,4,0,0.75,6.0,3.0,2.9,2.0,1.0,1.0,0.5,2.0,1.0,3.0,0,LynnAn0
1701,2019,51,LAC,NFL,16,5,11,0,0.313,-1.3,-1.6,0.3,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,LynnAn0
1702,2020,52,LAC,NFL,16,7,9,0,0.438,-2.9,-1.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,LynnAn0
1703,2006,35,NYJ,NFL,16,10,6,0,0.625,2.0,0.4,1.7,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,MangEr0
1704,2007,36,NYJ,NFL,16,4,12,0,0.25,-3.7,-4.0,0.3,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,MangEr0
1705,2008,37,NYJ,NFL,16,9,7,0,0.563,0.2,2.2,-1.9,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,MangEr0
1706,2009,38,CLE,NFL,16,5,11,0,0.313,-8.4,-6.0,-2.4,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,MangEr0
1707,2010,39,CLE,NFL,16,5,11,0,0.313,-1.5,-3.4,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,MangEr0
1713,2005,58,CLE,NFL,16,6,10,0,0.375,-4.2,-6.0,1.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,CrenRo0
1714,2006,59,CLE,NFL,16,4,12,0,0.25,-5.8,-4.5,-1.3,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,CrenRo0
1715,2007,60,CLE,NFL,16,10,6,0,0.625,-1.1,2.2,-3.3,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,CrenRo0
1716,2008,61,CLE,NFL,16,4,12,0,0.25,-4.6,-5.2,0.6,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,CrenRo0
1717,2011,64,KAN,NFL,3,2,1,0,0.667,-8.1,-10.2,2.1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,CrenRo0
1718,2012,65,KAN,NFL,16,2,14,0,0.125,-14.0,-10.3,-3.7,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,CrenRo0
1719,2020,73,HOU,NFL,12,4,8,0,0.333,-5.5,-1.4,-4.1,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,CrenRo0
1720,2016,38,MIA,NFL,16,10,6,0,0.625,-2.4,-0.6,-1.8,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,GaseAd0
1721,2017,39,MIA,NFL,16,6,10,0,0.375,-6.3,-3.9,-2.4,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,GaseAd0
1722,2018,40,MIA,NFL,16,7,9,0,0.438,-8.8,-3.6,-5.2,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,GaseAd0
