label,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes,Tenure,Tenure_W,Tenure_L,Tenure_PW,Tenure_PL,Total_W,Total_L,Total_PW,Total_PL,Exp,Fired
AndrRo024,1924,28,KAN,NFL,9,2,7,0,0.222,-2.6,-1.6,-1.0,0,0,0,0.0,15,0.0,0.0,N/A,1.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0
AndrRo025,1925,29,KAN,NFL,8,2,5,1,0.286,4.5,5.2,-0.7,0,0,0,0.0,13,0.0,0.0,N/A,2.0,4.0,12.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.0
AndrRo026,1926,30,KAN,NFL,11,8,3,0,0.727,5.5,1.2,4.3,0,0,0,0.0,4,0.0,0.0,N/A,3.0,12.0,15.0,0.0,0.0,12.0,15.0,0.0,0.0,3.0,1.0
AndrRo027,1927,31,CLE,NFL,13,8,4,1,0.667,9.7,7.9,1.7,0,0,0,0.0,4,0.0,0.0,N/A,1.0,8.0,4.0,0.0,0.0,20.0,19.0,0.0,0.0,4.0,1.0
AndrRo028,1928,32,DET,NFL,10,7,2,1,0.778,12.6,10.2,2.4,0,0,0,0.0,3,0.0,0.0,N/A,1.0,7.0,2.0,0.0,0.0,27.0,21.0,0.0,0.0,5.0,1.0
AndrRo029,1929,33,NYG,NFL,15,13,1,1,0.929,13.9,12.2,1.7,0,0,0,0.0,2,0.0,0.0,N/A,1.0,13.0,1.0,0.0,0.0,40.0,22.0,0.0,0.0,6.0,0.0
AndrRo030,1930,34,NYG,NFL,15,11,4,0,0.733,11.7,7.8,3.9,0,0,0,0.0,2,0.0,0.0,N/A,2.0,24.0,5.0,0.0,0.0,51.0,26.0,0.0,0.0,7.0,1.0
AndrRo031,1931,35,CRD,NFL,1,0,1,0,0.0,3.0,5.4,-2.3,0,0,0,0.0,4,0.0,0.0,N/A,1.0,0.0,1.0,0.0,0.0,51.0,27.0,0.0,0.0,8.0,1.0
ClarMo076,1976,39,SFO,NFL,14,8,6,0,0.571,3.8,-1.3,5.0,0,0,0,0.0,2,0.0,0.0,N/A,1.0,8.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0
ClarMo078,1978,41,DET,NFL,16,7,9,0,0.438,-1.8,-0.1,-1.7,0,0,0,0.0,3,0.0,0.0,N/A,1.0,7.0,9.0,0.0,0.0,15.0,15.0,0.0,0.0,2.0,0.0
ClarMo079,1979,42,DET,NFL,16,2,14,0,0.125,-11.0,-6.6,-4.4,0,0,0,0.0,5,0.0,0.0,N/A,2.0,9.0,23.0,0.0,0.0,17.0,29.0,0.0,0.0,3.0,0.0
ClarMo080,1980,43,DET,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,0,0,0,0.0,2,0.0,0.0,N/A,3.0,18.0,30.0,0.0,0.0,26.0,36.0,0.0,0.0,4.0,0.0
ClarMo081,1981,44,DET,NFL,16,8,8,0,0.5,5.3,4.8,0.5,0,0,0,0.0,2,0.0,0.0,N/A,4.0,26.0,38.0,0.0,0.0,34.0,44.0,0.0,0.0,5.0,0.0
ClarMo082,1982,45,DET,NFL,9,4,5,0,0.444,1.3,-0.4,1.7,1,0,1,0.0,4,0.0,0.0,N/A,5.0,30.0,43.0,0.0,1.0,38.0,49.0,0.0,1.0,6.0,0.0
ClarMo083,1983,46,DET,NFL,16,9,7,0,0.563,2.1,-1.2,3.3,1,0,1,0.0,1,0.0,0.0,N/A,6.0,39.0,50.0,0.0,2.0,47.0,56.0,0.0,2.0,7.0,0.0
ClarMo084,1984,47,DET,NFL,16,4,11,1,0.281,-6.3,-2.9,-3.4,0,0,0,0.0,4,0.0,0.0,N/A,7.0,43.0,61.0,0.0,2.0,51.0,67.0,0.0,2.0,8.0,1.0
BennLe077,1977,39,ATL,NFL,14,7,7,0,0.5,0.5,-6.1,6.6,0,0,0,0.0,2,0.0,0.0,N/A,1.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0
BennLe078,1978,40,ATL,NFL,16,9,7,0,0.563,-4.6,-3.7,-0.9,2,1,1,0.5,2,0.0,0.0,N/A,2.0,16.0,14.0,1.0,1.0,16.0,14.0,1.0,1.0,2.0,0.0
BennLe079,1979,41,ATL,NFL,16,6,10,0,0.375,-6.6,-1.9,-4.7,0,0,0,0.0,3,0.0,0.0,N/A,3.0,22.0,24.0,1.0,1.0,22.0,24.0,1.0,1.0,3.0,0.0
BennLe080,1980,42,ATL,NFL,16,12,4,0,0.75,7.8,4.5,3.4,1,0,1,0.0,1,0.0,0.0,N/A,4.0,34.0,28.0,1.0,2.0,34.0,28.0,1.0,2.0,4.0,0.0
BennLe081,1981,43,ATL,NFL,16,7,9,0,0.438,4.0,6.5,-2.6,0,0,0,0.0,2,0.0,0.0,N/A,5.0,41.0,37.0,1.0,2.0,41.0,37.0,1.0,2.0,5.0,0.0
BennLe082,1982,44,ATL,NFL,9,5,4,0,0.556,-3.8,-0.5,-3.3,1,0,1,0.0,1,0.0,0.0,N/A,6.0,46.0,41.0,1.0,3.0,46.0,41.0,1.0,3.0,6.0,1.0
BennLe085,1985,47,TAM,NFL,16,2,14,0,0.125,-7.4,-1.9,-5.5,0,0,0,0.0,5,0.0,0.0,N/A,1.0,2.0,14.0,0.0,0.0,48.0,55.0,1.0,3.0,7.0,0.0
BennLe086,1986,48,TAM,NFL,16,2,14,0,0.125,-15.4,-4.6,-10.8,0,0,0,0.0,5,0.0,0.0,N/A,2.0,4.0,28.0,0.0,0.0,50.0,69.0,1.0,3.0,8.0,1.0
BerrRa084,1984,51,NWE,NFL,8,4,4,0,0.5,-0.1,1.0,-1.1,0,0,0,0.0,2,0.0,0.0,N/A,1.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0
BerrRa085,1985,52,NWE,NFL,16,11,5,0,0.688,5.8,2.0,3.8,4,3,1,0.75,3,0.0,0.0,AFC Champions,2.0,15.0,9.0,3.0,1.0,15.0,9.0,3.0,1.0,2.0,0.0
BerrRa086,1986,53,NWE,NFL,16,11,5,0,0.688,5.7,4.4,1.3,1,0,1,0.0,1,0.0,0.0,N/A,3.0,26.0,14.0,3.0,2.0,26.0,14.0,3.0,2.0,3.0,0.0
BerrRa087,1987,54,NWE,NFL,15,8,7,0,0.533,3.1,0.5,2.6,0,0,0,0.0,2,0.0,0.0,N/A,4.0,34.0,21.0,3.0,2.0,34.0,21.0,3.0,2.0,4.0,0.0
BerrRa088,1988,55,NWE,NFL,16,9,7,0,0.563,-0.2,-4.5,4.4,0,0,0,0.0,3,0.0,0.0,N/A,5.0,43.0,28.0,3.0,2.0,43.0,28.0,3.0,2.0,5.0,0.0
BerrRa089,1989,56,NWE,NFL,16,5,11,0,0.313,-7.0,-3.0,-4.0,0,0,0,0.0,4,0.0,0.0,N/A,6.0,48.0,39.0,3.0,2.0,48.0,39.0,3.0,2.0,6.0,1.0
CapeDo095,1995,45,CAR,NFL,16,7,9,0,0.438,-3.8,-4.1,0.3,0,0,0,0.0,4,0.0,0.0,N/A,1.0,7.0,9.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0
CapeDo096,1996,46,CAR,NFL,16,12,4,0,0.75,7.1,1.4,5.6,2,1,1,0.5,1,0.0,0.0,N/A,2.0,19.0,13.0,1.0,1.0,19.0,13.0,1.0,1.0,2.0,0.0
CapeDo097,1997,47,CAR,NFL,16,7,9,0,0.438,-3.6,-4.4,0.8,0,0,0,0.0,2,0.0,0.0,N/A,3.0,26.0,22.0,1.0,1.0,26.0,22.0,1.0,1.0,3.0,0.0
CapeDo098,1998,48,CAR,NFL,16,4,12,0,0.25,-1.3,1.0,-2.4,0,0,0,0.0,4,0.0,0.0,N/A,4.0,30.0,34.0,1.0,1.0,30.0,34.0,1.0,1.0,4.0,1.0
CapeDo02,2002,52,HOU,NFL,16,4,12,0,0.25,-9.4,-8.4,-1.1,0,0,0,0.0,4,7.0,1.0,N/A,1.0,4.0,12.0,0.0,0.0,34.0,46.0,1.0,1.0,5.0,0.0
CapeDo03,2003,53,HOU,NFL,16,5,11,0,0.313,-6.0,-4.4,-1.5,0,0,0,0.0,4,2.0,1.0,N/A,2.0,9.0,23.0,0.0,0.0,39.0,57.0,1.0,1.0,6.0,0.0
CapeDo04,2004,54,HOU,NFL,16,7,9,0,0.438,-0.6,-2.4,1.8,0,0,0,0.0,3,6.0,1.0,N/A,3.0,16.0,32.0,0.0,0.0,46.0,66.0,1.0,1.0,7.0,0.0
CapeDo05,2005,55,HOU,NFL,16,2,14,0,0.125,-10.0,-4.4,-5.7,0,0,0,0.0,4,6.0,2.0,N/A,4.0,18.0,46.0,0.0,0.0,48.0,80.0,1.0,1.0,8.0,1.0
WhisKe07,2007,45,ARI,NFL,16,8,8,0,0.5,-3.9,1.9,-5.9,0,0,0,0.0,2,6.0,1.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
WhisKe08,2008,46,ARI,NFL,16,9,7,0,0.563,-1.9,4.1,-6.0,4,3,1,0.75,1,9.0,4.0,NFC Champions,2.0,17.0,15.0,3.0,1.0,17.0,15.0,3.0,1.0,2.0,0.0
WhisKe09,2009,47,ARI,NFL,16,10,6,0,0.625,-0.3,0.1,-0.4,2,1,1,0.5,1,10.0,4.0,N/A,3.0,27.0,21.0,4.0,2.0,27.0,21.0,4.0,2.0,3.0,0.0
WhisKe010,2010,48,ARI,NFL,16,5,11,0,0.313,-12.7,-5.6,-7.1,0,0,0,0.0,4,11.0,6.0,N/A,4.0,32.0,32.0,4.0,2.0,32.0,32.0,4.0,2.0,4.0,0.0
WhisKe011,2011,49,ARI,NFL,16,8,8,0,0.5,-2.2,-1.7,-0.5,0,0,0,0.0,2,8.0,4.0,N/A,5.0,40.0,40.0,4.0,2.0,40.0,40.0,4.0,2.0,5.0,0.0
WhisKe012,2012,50,ARI,NFL,16,5,11,0,0.313,-3.2,-4.8,1.6,0,0,0,0.0,4,9.0,6.0,N/A,6.0,45.0,51.0,4.0,2.0,45.0,51.0,4.0,2.0,6.0,1.0
WhisKe014,2014,52,TEN,NFL,16,2,14,0,0.125,-11.8,-7.0,-4.9,0,0,0,0.0,4,7.0,1.0,N/A,1.0,2.0,14.0,0.0,0.0,47.0,65.0,4.0,2.0,7.0,0.0
WhisKe015,2015,53,TEN,NFL,7,1,6,0,0.143,-10.5,-5.9,-4.6,0,0,0,0.0,4,2.0,2.0,Fired after Week 8,2.0,3.0,20.0,0.0,0.0,48.0,71.0,4.0,2.0,8.0,1.0
CoslBr090,1990,44,NYJ,NFL,16,6,10,0,0.375,-4.6,-2.0,-2.6,0,0,0,0.0,4,0.0,0.0,N/A,1.0,6.0,10.0,0.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0
CoslBr091,1991,45,NYJ,NFL,16,8,8,0,0.5,-2.4,-1.2,-1.2,1,0,1,0.0,2,0.0,0.0,N/A,2.0,14.0,18.0,0.0,1.0,14.0,18.0,0.0,1.0,2.0,0.0
CoslBr092,1992,46,NYJ,NFL,16,4,12,0,0.25,-6.9,-6.0,-0.9,0,0,0,0.0,4,0.0,0.0,N/A,3.0,18.0,30.0,0.0,1.0,18.0,30.0,0.0,1.0,3.0,0.0
CoslBr093,1993,47,NYJ,NFL,16,8,8,0,0.5,0.8,-2.1,2.9,0,0,0,0.0,3,0.0,0.0,N/A,4.0,26.0,38.0,0.0,1.0,26.0,38.0,0.0,1.0,4.0,1.0
CoslBr096,1996,50,CIN,NFL,9,7,2,0,0.778,-0.1,2.5,-2.6,0,0,0,0.0,3,0.0,0.0,N/A,1.0,7.0,2.0,0.0,0.0,33.0,40.0,0.0,1.0,5.0,0.0
CoslBr097,1997,51,CIN,NFL,16,7,9,0,0.438,-2.2,1.8,-4.0,0,0,0,0.0,4,0.0,0.0,N/A,2.0,14.0,11.0,0.0,0.0,40.0,49.0,0.0,1.0,6.0,0.0
CoslBr098,1998,52,CIN,NFL,16,3,13,0,0.188,-11.0,-4.5,-6.5,0,0,0,0.0,5,0.0,0.0,N/A,3.0,17.0,24.0,0.0,0.0,43.0,62.0,0.0,1.0,7.0,0.0
CoslBr099,1999,53,CIN,NFL,16,4,12,0,0.25,-11.5,-3.3,-8.2,0,0,0,0.0,5,2.0,0.0,N/A,4.0,21.0,36.0,0.0,0.0,47.0,74.0,0.0,1.0,8.0,0.0
CoslBr00,2000,54,CIN,NFL,3,0,3,0,0.0,-10.5,-8.1,-2.4,0,0,0,0.0,5,2.0,1.0,Fired after week 4,5.0,21.0,39.0,0.0,0.0,47.0,77.0,0.0,1.0,9.0,1.0
HaslJi00,2000,45,NOR,NFL,16,10,6,0,0.625,0.9,-1.2,2.1,2,1,1,0.5,1,3.0,0.0,N/A,1.0,10.0,6.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,0.0
HaslJi01,2001,46,NOR,NFL,16,7,9,0,0.438,-4.8,-0.1,-4.7,0,0,0,0.0,3,9.0,2.0,N/A,2.0,17.0,15.0,1.0,1.0,17.0,15.0,1.0,1.0,2.0,0.0
HaslJi02,2002,47,NOR,NFL,16,9,7,0,0.563,2.4,5.8,-3.3,0,0,0,0.0,3,4.0,2.0,N/A,3.0,26.0,22.0,1.0,1.0,26.0,22.0,1.0,1.0,3.0,0.0
HaslJi03,2003,48,NOR,NFL,16,8,8,0,0.5,-0.3,0.1,-0.4,0,0,0,0.0,2,6.0,1.0,N/A,4.0,34.0,30.0,1.0,1.0,34.0,30.0,1.0,1.0,4.0,0.0
HaslJi04,2004,49,NOR,NFL,16,8,8,0,0.5,-5.6,-1.2,-4.3,0,0,0,0.0,2,3.0,0.0,N/A,5.0,42.0,38.0,1.0,1.0,42.0,38.0,1.0,1.0,5.0,0.0
HaslJi05,2005,50,NOR,NFL,16,3,13,0,0.188,-11.1,-6.2,-4.9,0,0,0,0.0,4,10.0,3.0,N/A,6.0,45.0,51.0,1.0,1.0,45.0,51.0,1.0,1.0,6.0,1.0
HaslJi08,2008,53,STL,NFL,12,2,10,0,0.167,-15.1,-8.1,-7.0,0,0,0,0.0,4,4.0,2.0,Coach starting Week 5,1.0,2.0,10.0,0.0,0.0,47.0,61.0,1.0,1.0,7.0,1.0
RutiSa078,1978,46,CLE,NFL,16,8,8,0,0.5,-2.0,2.5,-4.5,0,0,0,0.0,3,0.0,0.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
RutiSa079,1979,47,CLE,NFL,16,9,7,0,0.563,3.0,2.9,0.1,0,0,0,0.0,3,0.0,0.0,N/A,2.0,17.0,15.0,0.0,0.0,17.0,15.0,0.0,0.0,2.0,0.0
RutiSa080,1980,48,CLE,NFL,16,11,5,0,0.688,1.8,1.7,0.1,1,0,1,0.0,1,0.0,0.0,N/A,3.0,28.0,20.0,0.0,1.0,28.0,20.0,0.0,1.0,3.0,0.0
RutiSa081,1981,49,CLE,NFL,16,5,11,0,0.313,-6.5,-4.1,-2.4,0,0,0,0.0,4,0.0,0.0,N/A,4.0,33.0,31.0,0.0,1.0,33.0,31.0,0.0,1.0,4.0,0.0
RutiSa082,1982,50,CLE,NFL,9,4,5,0,0.444,-3.5,-5.0,1.5,1,0,1,0.0,3,0.0,0.0,N/A,5.0,37.0,36.0,0.0,2.0,37.0,36.0,0.0,2.0,5.0,0.0
RutiSa083,1983,51,CLE,NFL,16,9,7,0,0.563,-2.2,-0.9,-1.3,0,0,0,0.0,2,0.0,0.0,N/A,6.0,46.0,43.0,0.0,2.0,46.0,43.0,0.0,2.0,6.0,0.0
RutiSa084,1984,52,CLE,NFL,8,1,7,0,0.125,-3.8,-6.1,2.3,0,0,0,0.0,3,0.0,0.0,N/A,7.0,47.0,50.0,0.0,2.0,47.0,50.0,0.0,2.0,7.0,1.0
FairCh073,1973,40,NWE,NFL,14,5,9,0,0.357,-6.0,-2.6,-3.4,0,0,0,0.0,3,0.0,0.0,N/A,1.0,5.0,9.0,0.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0
FairCh074,1974,41,NWE,NFL,14,7,7,0,0.5,4.8,6.6,-1.8,0,0,0,0.0,3,0.0,0.0,N/A,2.0,12.0,16.0,0.0,0.0,12.0,16.0,0.0,0.0,2.0,0.0
FairCh075,1975,42,NWE,NFL,14,3,11,0,0.214,-4.3,-2.3,-2.0,0,0,0,0.0,5,0.0,0.0,N/A,3.0,15.0,27.0,0.0,0.0,15.0,27.0,0.0,0.0,3.0,0.0
FairCh076,1976,43,NWE,NFL,14,11,3,0,0.786,8.6,6.5,2.2,1,0,1,0.0,2,0.0,0.0,N/A,4.0,26.0,30.0,0.0,1.0,26.0,30.0,0.0,1.0,4.0,0.0
FairCh077,1977,44,NWE,NFL,14,9,5,0,0.643,4.0,2.5,1.5,0,0,0,0.0,3,0.0,0.0,N/A,5.0,35.0,35.0,0.0,1.0,35.0,35.0,0.0,1.0,5.0,0.0
FairCh078,1978,45,NWE,NFL,15,11,4,0,0.733,5.0,3.6,1.4,1,0,1,0.0,1,0.0,0.0,N/A,6.0,46.0,39.0,0.0,2.0,46.0,39.0,0.0,2.0,6.0,1.0
SkorNi061,1961,40,PHI,NFL,14,10,4,0,0.714,1.9,3.8,-1.8,0,0,0,0.0,2,0.0,0.0,N/A,1.0,10.0,4.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0
SkorNi062,1962,41,PHI,NFL,14,3,10,1,0.231,-7.7,-4.4,-3.3,0,0,0,0.0,7,0.0,0.0,N/A,2.0,13.0,14.0,0.0,0.0,13.0,14.0,0.0,0.0,2.0,0.0
SkorNi063,1963,42,PHI,NFL,14,2,10,2,0.167,-8.4,-4.6,-3.8,0,0,0,0.0,7,0.0,0.0,N/A,3.0,15.0,24.0,0.0,0.0,15.0,24.0,0.0,0.0,3.0,1.0
SkorNi071,1971,50,CLE,NFL,14,9,5,0,0.643,0.3,1.1,-0.8,1,0,1,0.0,1,0.0,0.0,N/A,1.0,9.0,5.0,0.0,1.0,24.0,29.0,0.0,1.0,4.0,0.0
SkorNi072,1972,51,CLE,NFL,14,10,4,0,0.714,0.3,-1.6,1.9,1,0,1,0.0,2,0.0,0.0,N/A,2.0,19.0,9.0,0.0,2.0,34.0,33.0,0.0,2.0,5.0,0.0
SkorNi073,1973,52,CLE,NFL,14,7,5,2,0.571,-1.2,-2.6,1.4,0,0,0,0.0,3,0.0,0.0,N/A,3.0,26.0,14.0,0.0,2.0,41.0,38.0,0.0,2.0,6.0,0.0
SkorNi074,1974,53,CLE,NFL,14,4,10,0,0.286,-4.2,0.5,-4.7,0,0,0,0.0,4,0.0,0.0,N/A,4.0,30.0,24.0,0.0,2.0,45.0,48.0,0.0,2.0,7.0,1.0
HarbJi011,2011,48,SFO,NFL,16,13,3,0,0.813,8.3,1.7,6.6,2,1,1,0.5,1,10.0,4.0,N/A,1.0,13.0,3.0,1.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0
HarbJi012,2012,49,SFO,NFL,16,11,4,1,0.719,10.2,3.5,6.7,3,2,1,0.667,1,11.0,5.0,NFC Champions,2.0,24.0,7.0,3.0,2.0,24.0,7.0,3.0,2.0,2.0,0.0
HarbJi013,2013,50,SFO,NFL,16,12,4,0,0.75,10.1,3.5,6.6,3,2,1,0.667,2,8.0,2.0,N/A,3.0,36.0,11.0,5.0,3.0,36.0,11.0,5.0,3.0,3.0,0.0
HarbJi014,2014,51,SFO,NFL,16,8,8,0,0.5,-1.0,-3.0,2.1,0,0,0,0.0,3,6.0,1.0,N/A,4.0,44.0,19.0,5.0,3.0,44.0,19.0,5.0,3.0,4.0,1.0
MalaRa066,1966,36,DEN,AFL,12,4,8,0,0.333,-12.1,-8.3,-3.7,0,0,0,0.0,4,0.0,0.0,N/A,1.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,1.0
MalaRa078,1978,48,RAM,NFL,16,12,4,0,0.75,3.2,1.3,1.9,2,1,1,0.5,1,0.0,0.0,N/A,1.0,12.0,4.0,1.0,1.0,16.0,12.0,1.0,1.0,2.0,0.0
MalaRa079,1979,49,RAM,NFL,16,9,7,0,0.563,-0.6,-1.2,0.6,3,2,1,0.667,1,0.0,0.0,NFC Champions,2.0,21.0,11.0,3.0,2.0,25.0,19.0,3.0,2.0,3.0,0.0
MalaRa080,1980,50,RAM,NFL,16,11,5,0,0.688,6.5,4.4,2.1,1,0,1,0.0,2,0.0,0.0,N/A,3.0,32.0,16.0,3.0,3.0,36.0,24.0,3.0,3.0,4.0,0.0
MalaRa081,1981,51,RAM,NFL,16,6,10,0,0.375,-2.4,-1.4,-1.0,0,0,0,0.0,3,0.0,0.0,N/A,4.0,38.0,26.0,3.0,3.0,42.0,34.0,3.0,3.0,5.0,0.0
MalaRa082,1982,52,RAM,NFL,9,2,7,0,0.222,-6.9,0.9,-7.9,0,0,0,0.0,4,0.0,0.0,N/A,5.0,40.0,33.0,3.0,3.0,44.0,41.0,3.0,3.0,6.0,1.0
